id,comment_text,toxic,severe_toxic,obscene,threat,insult,identity_hate
e6ad604fa3831410,A Red notices is not an arrest warrant because it is based on an arrest warrant. Just go to the Interpol web site rather than invent.,0,0,0,0,0,0
17d843a75f787b7f,Ha-ha-ha. On the 9th of May Germany signed its capitulation on the Eastern Front (to The Soviet Union). A typical example how someone is eager to rewrite a history.,0,0,0,0,0,0
a130f1b10624b236,"""

 WikiProject Germany Invitation 

Hello, Ephraim33!  I'd like to call your attention to the WikiProject Germany and the German-speaking Wikipedians' notice board. I hope their links, sub-projects and discussions are interesting and even helpful to you. If not, I hope that new ones will be.
 Wikipedia:WikiProject Germany | finger on pulse
 Wikipedia:German-speaking Wikipedians' notice board | finger on pulse
  """,0,0,0,0,0,0
a5ed337b206bef10,"""

 Yet another DYK related Q from me 

Hi Crisco, sorry to keep asking you questions about DYK; but I have another. How many DYKs would you consider a reasonable number in regard to helping format the hooks for prep areas? Thanks again for all the help; ty.007 """,0,0,0,0,0,0
d8d398526cfce8a2,".Edit: By reading your talk page, I've seen mention that you're an admin, there may be value in mentioning it in your user page to avoid future confusion",0,0,0,0,0,0
a9cad917bda3f1dd,"""

 Lead 

I changed the former introductory phrase (""""Ion Victor Antonescu was a Romanian soldier, authoritarian politician and convicted war criminal.') for the following reasons:

 the fact that he was a soldier is not the most important from his CV. According to Britannica: """"Ion Antonescu,  (born June 15, 1882, Pitești, Rom.—died June 1, 1946, near Jilava), Romanian marshal and statesman who became dictator of the pro-German government during World War II.""""

 in my opinion the reference to his execution for war crimes does not belong to the first sentence (see other articles about war crimininals: Albert Wass, Constantin Petrovicescu, Visarion Puiu)   """,0,0,0,0,0,0
002746baedcdff10,"""

""""Christian arabs""""
Hi. Could you please stop enforcing the category """"Christian arabs"""" on non arabic Christians living in the middle east? This is wrong. We middle-eastern Christians, though not arabs, have gone through Arabization, and that needs to stop. We are not arabs. We have our own ethnicity, and we shouldn't be forced to be called """"Christian arabs"""". If a Christian European is born in the middle east, should he be called a """"Christian arab"""" because of that reason alone? Please understand, they are Syriac Christians (i.e. of Assyrian ancestry), and most of them speak Aramaic, though a lot of them are forgetting it. As someone who speaks Aramaic, you should respect this fact, and not appease muslims who want to call everyone arabs just because they're in the middle east. We are not closely related to the arabs from Saudiarabia. We have our own ethnicity, please stop forcing upon us some alien arab ethnicity. That's oppression. |Talk 12:17 26 Jun, 2007 (UTC)""",0,0,0,0,0,0
af8f170ffd7928ee,"""
Signpost updated for November 24, 2008 through January 3, 2009

Three issues have been published since the last deliver: November 24, December 1, and January 3.

 Weekly Delivery

 Volume 4, Issue 45  24 November 2008  About the Signpost

 Volume 4, Issue 46  1 December 2008  About the Signpost

 Volume 5, Issue 1  3 January 2009  About the Signpost

 Home  |  Archives  |  Newsroom  |  Tip Line   |  Single-Page View Shortcut  WP:POST

You are receiving this message because you have signed up for the Signpost spamlist.  If you wish to stop receiving these messages, simply remove your name from the list. ([[User t",0,0,0,0,0,0
4fb7faf709f2470e,"As am I. I've seen a few editors make a good point that Texas is not only known to be in the US but is (or should be) linked. To list neighborhood/village, city, county, state, country, &c.; just seems silly IMHO. Go for city (if applicable) and state/province, depending on how widely the country in question uses state names. The United States are the United States and state names are widely used and familiar with non-estadounidenses. I've lived outside the US, and state names are fairly well known from what I've seen and heard. If perchance someone doesn't realise that Texas or Ohio is in the US, they can easily click and find out. That's my dos centavos.",0,0,0,0,0,0
b26921b32db8825a,"This message is regarding the page Sexual intercourse. Please refrain from adding nonsense to Wikipedia.  It is considered vandalism.  If you would like to experiment, use the sandbox.",0,0,0,0,0,0
5d43b5249e44f857,"""""""Baekryeong Island"""" sounds like """"Bakery-On-Island"""" and """"Baengnyeong Island"""" sounds like """"Bang-knee-on-Island"""".  """,0,0,0,0,0,0
ccb70336bf00f71e,"Oi 
Provide prove that I vandalised. I didnt do anything. When would you like to apoligise?.",0,0,0,0,0,0
83268fe65875a254,"The  Bavarian Geographer describes a multitude of people at that time. 

The Bavarian Geographer wrote the Descriptio civitatum et regionum ad septentrionalem plagam Danubii that means 'description of castles (fortified settlements) and territories (countries) north of the Danube river. In it he describes a large number of people not only north of the Danube rive, but at the Elbe to the Wolga river, between the Baltic Sea and the Black Sea to Caspian Sea and Caucasus mountain , from Khasaria to Finland.

Did Bavarian Geographer actually make a list, West Slavs, as Wikipedia implies?. How reliable is Wikipedia? Read Disclaimers.",0,0,0,0,0,0
952b5241fecab4f7,I am in favor of deleting this section on the grounds that it really isn't all that useful in this scientific article especially the way it currently is. It may be long standing but that doesn't mean its right to be here.,0,0,0,0,0,0
fe2347e31dee391f,"Maybe my words are a bit difficult to comprehend, so I am going to present it in a different manner, hoping that you will understand what I am trying to say. An incident occurred in Saudi Arabia. Many statements were issued regarding this incident, showing the views of the different parties involved. These statements were reported by multiple sources. It is vital that these statements be included in the article. Included, not as fact, but included in a NEUTRAL manner, and clearly indicating who made these statements. If you give the POV of one side, and not include the POV of the other, then you are POV-pushing. If you present the POV of one side as the truth, and ignore the other side, then that is POV-pushing as well. I hope that makes things clear. Thank you.",0,0,0,0,0,0
bed80b7c61ba7c1d,"There are a couple of cites for it and the Reuters article you mention also confirms it.  The overall program outside of Solyndra is doing well, but over 500 million was lost on the Solyndra deal.",0,0,0,0,0,0
60e86e1b62c27369,"If anything, it's not nearly biased enough. I think all ideological art is crap, not on principle, but as an empirical observation. Religious art is likewise crap. I think absolutism attracts minds that are unable to appreciate beauty, Something like that.2.103.197.76",0,0,0,0,0,0
f56d77dc5166ef2f,"""

 Please do not vandalize pages, as you did with this edit to Geometry. If you continue to do so, you will be blocked from editing.    """,0,0,0,0,0,0
52d10ee6623d4981,"Note what is says at Help:Merging#Closing/archive a proposed merger:

To provide clarity that the merger discussion is over and that a consensus has been reached, it may be important to close and then archive the proposal discussion.  To close a merger proposal discussion, indicate the outcome at the top. If the merger is particularly controversial, one may take the optional step of requesting closure by an uninvolved administrator at Wikipedia:Administrators' noticeboard.",0,0,0,0,0,0
d44a32fe390b9916,Congrats on the millionth article!  Good work!,0,0,0,0,0,0
6bc297bad04e77d3,"""
I looked at what you did there, and unsuprisingly I saw this edit of yours:

According to orthodox Jewish and Christian eschatological beliefs, and secular historians and scholars, the concept of the Son of Perdition (also called """"the beast that goes into perdition"""" in Revelation  and ) is used in the Bible in one or more of three contexts, forming a triunism (or trinity,http://www.nathan.co.za/message.asp?sermonum=10 see paragraph 40 or typology)Kinship of God and man: An attempt to formulate a thorough-going Trinitarian theology, by J.J. Lanier, see """"Trinitarian Idealism,"""" pp 135-147, esp. Syllabus II, p 136 of three potential interpretive references.Kinship of God and man: An attempt to formulate a thorough-going Trinitarian theology, by J.J. Lanier see """"Trinitarian Idealism,"""" pp 135-147, esp. Syllabus II, p 136

1) First of all, none of the sources cited say anything about the three context """"forming a triunism or trinity"""". None of them. Your claim that this is """"According to orthodox Jewish eschatology and Christian eschatology, and secular historians and scholars"""" is completely unsubstantiated by the citations given.
2) Secondly, all three of the sources you cite are sources which you have been told repeatedly not to use because they are not WP:RS. One of them is predictably yet another link to the website on which your own work is advertised, with your idiosyncratic view. So you're not adhering to Wiki policy, and you're deliberately disobeying what you've been asked to do on many previous occasions. Your edit here is a typical example of your WP:SYNTH and WP:OR.
3) Thirdly, you haven't ever provided a single quotation from Bruce or Reed which shows they support your idiosyncratic """"triunisms"""" idea. Your claim that they do is completely unsupported by the works of theirs which you cite, and is another example of your WP:SYNTH and WP:OR. You can't point to something they've written and claim that because you interpret it as supporting your view, that it supports your view. That's not how Wikipedia works. You need a third party citation from a WP:RS which interprets them as supporting your view.You have been told this repeatedly.~~~~
""",0,0,0,0,0,0
f9e048a8d9057427,"Pulling this sort of stunt does your credibility no favours Daniel.  You have yet to properly justify your decision to continue to delete factual material. It appears you have form in this area.  Rather than discuss this matter you have chosen simply to attempt to pull rank, rank which you don't have.    As it is I have no option other than to restore my factual comments and will continue to do so. In 1979 there were about 1200 students at Chatswood High, many of which I still know, and all of which know that my post is accurate. If you would like to try your luck against these numbers, I'm sure many ex-students would oblige.",0,0,0,0,0,0
deb2af7842f937bc,Points a) and b) are obvious and banal. I don't accept c) at all. .  fys aym.,0,0,0,0,0,0
b9d6b3e0ff7219dd,"Chennai Express
Now, let the plot section be like that..I'll soon try to reduce the length",0,0,0,0,0,0
51f2664618c4e902,"Speaking as a top award-winning particle physicist, race car driver, neurosurgeon, and rock star, I have a few questions...",0,0,0,0,0,0
1cf30cb2002ee923,"Please refrain from removing content from Wikipedia, as you did to Peru. It is considered vandalism. If you want to experiment, please use the sandbox. Thank you.",0,0,0,0,0,0
349b836ca918f304,"sentinel

Since we know from the satellite example above that  is a name in the genitive case, we know that this entry is yesterday's meatloaf as well.",0,0,0,0,0,0
735f27043cb8a4f3,Both of your references to Anderson just point out how problematic that identification is. And  Birger Nerman does not seem very current. /,0,0,0,0,0,0
79b066a71dfd3e35,"Asian American infobox discussion
 You are invited to join the discussion at Talk:Asian American#Infobox Image discussion 2012.",0,0,0,0,0,0
0c2cf9962983dc5d,"""::Because it is Talbot herself who revises the existing Narrative of why the Nayaks fought the Delhi sultans, and how they liberated the Andhra region. P.R. Rao doesn't need to reject Talbot's revisionism, because he merely states the existing narrative that Nayaks fought to liberate their own country from Turk muslims. It is Talbot & Eaton who come up with the """"theory"""" that the Nayaks had revised their own history as if they needed to in order to liberate their own country from foreigners. Had you read carefully, you would have seen above where I say that Rao himself pre-dates Talbot. If you wanted page numbers for anything (let alone that odd request of an older source needing to explicitly reject a new theory), then you and your friend should have simply asked like adults, with civility. 
 When I have received even an opinion on the merits to my proposal above, then we can continue this interaction, since you both have been making bad faith edits without consensus and have now reverted my own edit. I didn't even ask for much just """"According to Talbot and Eaton"""", and even that was reverted. Why such stubbornness? You don't own these pages nor are you the review panel.I sense another reason for such behavior given our previous interaction, yet another reason for your appearance here. Be advised that Wikipedia is for good faith editors who want to improve the content, not for bad faith editors who have a vendetta against someone for a sockpuppet investigation. And tell your friends to stop issuing threats on my talk page. 

Either way, I responded now to make myself clear. But since you clearly don't have the understanding of the subject matter, rather than waste everyone's time, you should just let your friend do the edits and lead the discussion (assuming even he is interested in that), and you can just go back to helping him circumvent 3RR when he needs you to. It will save time that way, and avoid the bitternness and acrimony you felt in your previous comment which you later removed.    

""",0,0,0,0,0,0
1547e6eee0e9b8d3,Limbaugh bears a strong physical resemblance to notorious Illinois serial killer John Wayne Gacy Jr.,0,0,0,0,0,0
de22ec139d120483,"As an example, consider f(x)=|x|, in the New calculus, it makes no sense to talk about a derivative at x=0 because the function is not smooth at that point.",0,0,0,0,0,0
6b7e8ff350ad68c6,"There's no need to question my grasp on reality, Martin.  I had provided a link to a professional review that called into question the songwriters' sincerity on the point of the album being intended as satire, but it was deleted. But if all we're interested in is the band's intentions, that's fine. I'll waste no more time on this.65.69.204.131",0,0,0,0,0,0
1aee2befa612ba09,"""== Cave Clan ==

Please leave an edit summary or discuss on the talk page before deleting all that content. '''' message'' """,0,0,0,0,0,0
9d1695e037a5cd3d,Krajina Warfare Marbara,0,0,0,0,0,0
3270308804cebeb5,O fenian I was not banned from ediitng anonymously so stop distorting the truth. Charging Fynire with the supposed crimes of others defies natural justice so stop the bullying.,0,0,0,0,0,0
a38228ae73bc76bf,Can u give yeddas address,0,0,0,0,0,0
006cf8c9f4cc4d57,"Sorry, the link you gave me is dead. And I formatted in harvnb, so plz help in that matter.",0,0,0,0,0,0
f338ba2c6461ee33,My edits are well sourced and not defamatory as they are her own reports.,0,0,0,0,0,0
b6132cefb8c46581,"""

Sockpuppetry case
 
You have been accused of sockpuppetry. Please refer to Wikipedia:Suspected sock puppets/Afromexicano for evidence. Please make sure you make yourself familiar with notes for the suspect before editing the evidence page.   """,0,0,0,0,0,0
4090606a1295361c,"HI:)

I would like to say that I enjoyed you being on America:The Story of Us.",0,0,0,0,0,0
11329e0d720eb402,"might just have made an innocent mistake, maybe out of a misunderstanding of copyright rules?  14:13, September 8, 2005 (UTC)

I am sorry that you yet again jump to conclusions (as previously sideing me with SecretLondon). I try and edit images to correct tags. I also asked you nicely about the copyright on the breast image. If I have wrongly entered orphaned images on to the delete list it is because I simply concentrate on images. You are correct, that I did target a lot of your images, but I don't think I changed their tags inappropriately. I ask you to please stop being so negative and using personal attacks. This is not an attack against you. File an RfC if you like.",0,0,0,0,0,0
373c29b4ca9692ee,"samaKReply? on my talk page, please",0,0,0,0,0,0
9ea8660632d21b85,"You're right, but it does note the non-religious, as do the following links. Do you have any sources that could help contribute?
http://www.jewishjournal.com/iranianamericanjews/item/video_persian_new_year_unites_folks_of_different_religions_together
http://forums.randi.org/showthread.php?t=236855
http://www.iasaz.org/
https://en.wikipedia.org/wiki/File:IAmericanreligions.png
http://www.niacouncil.org/site/PageServer?pagename=Resources_iranian_american_scholarships
http://iaca-seattle.org/",0,0,0,0,0,0
f0cf082df90cf352,"Please do not defy Jimbo. Nothing good will come of it. Its surprising how many people try and pull down the great man, he deserves the credit, Plus he could delete any one of us out of existence you know.",0,0,0,0,0,0
d09e3e4f5a9c0575,Thank you very much for your help. The page was successfully resubmitted and awaits review.,0,0,0,0,0,0
b0b9891aa91d1819,"I'd suggest cooperating with MW in a sandbox to develop a collage which meets all of our needs, and in the interim leave this in place.  Specifically, I don't like the picture of the euro-asian woman being described as asian, but we have no verifiable infomation on her heritage.  Perhaps it is consistent though with the afro-asian woman, but her heritage seems verifiable.  I don't like using celebrities, but they do have some potential for a higher level of verification.",0,0,0,0,0,0
30f11046b5e2f356,"Order of the Garter 

Would it be possible for you to create a vectorized form of the Star of the Order of the Garter for the order's Wikipedia article? 216.52.185.72",0,0,0,0,0,0
5f95805fb5037ca2,"Interesting edit at Talk:Yoga

Please have a look at this edit by  on Talk:Yoga. Here, he changed the section's title originally created by . As already asked by Sameneguy, is this acceptable? -",0,0,0,0,0,0
5545cfa586dd2aca,"""

Please refrain from adding nonsense to Wikipedia, as you did to Slurve. It is considered vandalism. If you would like to experiment, use the sandbox.   """,0,0,0,0,0,0
cbac26052f8817c7,"The issue of use of diacritics in English Wikipedia is being addressed here []
In actual fact Wikipedia places no limit as to how many article titles I can question, but the fact that I have not attempted to restore the template suggests that I am not being disruptive but was trawling for who was interested in resolving the issues and not trolling as has been suggested. 
Your suggestion that if diacritics are used in many places, it must be ok is a fallacy. (comms) If you're not taking any flak, you're not over the target.",0,0,0,0,0,0
d0b8310f002bf007,"Assessing JMDict Kanji 

I have extracted all Kanji entries from JMDict and placed them in 6 manageable files for most editors ( each of 6 files has about 30,000 Kanji); entries are space-separated and can be seen in a browser by using the JMDict link at http://kanji.aule-browser.com/ (tested on updated Firefox.)

Inspection of the 6 files suggest that great many entries will be irrelevant for a student of literature just a great deal would be irrelevant for a student of engineering, so optimization can be considered.  I may look at MongoDB first.

Parsing and extraction to date has been with the Curl XML library from Curl.com within the Curl IDE.
The Japanese Curl site is http://www.curlap.com

G. Robert Shiplett",0,0,0,0,0,0
9ad899237b222ff5,"Get a grip on your trigger happy CSD finger, please 

You put a completely unwarrented CSD notice on Visual Researchers' Society of Canada. Might I suggest instead of spending your time writing off the work of others, you contribute something useful yourself.",0,0,0,0,0,0
34ccf6d42848e218,"""

TFA is a slashdot acronym meaning """"The Fine Article"""" (actually the """"F"""" doesn;t stand for """"fine"""", but I won;t say what it actually stands for, heh heh). In this case, TFA is the indianhope article:

http://indianhope.free.fr/site_eng/article_5.php3
Read it and cross-reference my tabulation. """,0,0,0,0,0,0
5b97427edf7746e3,"""
The Residences of College Park buildings will be """"physically attached"""" to College Park, in the sense that there will be indoor access to the shopping centre. Seems to me that it's reasonable to include some mention of them in this article, given that they are called """"College Park"""" and someone might wonder about them, even if it's just to the extent of """"new condominium buildings on the Bay Street side of the block are called Residences of College Park"""", although they are in substantive ways not related to the original building"""", etc""",0,0,0,0,0,0
19dd65a388a346ea,"I liked it too and it inspired me to come up with my own solution.  My solution was the essence of a solution posted by Rootology at almost the same time (teleprathy? or was there a seed in your earlier writing.)  I hope the arbitrators do try something other than simple indefinite topic bans because, as you say, it impoverishes the area when knowledgeable and passionate editors leave.",0,0,0,0,0,0
514431cf666dddff,"I think you misunderstood what I said a little, the users who have not edited in over a year also haven't contributed apart from vandalism or user page creation. Tagging user pages of actual contributors who have not edited in over a year is definately not what I'm doing. They are users simply using Wikipedia as a web host/myspace which is under WP:NOT, which is why they sometimes get deleted by admins.",0,0,0,0,0,0
dc9492d32a162e99,"Genre: New Depth 

hi, 

so I got your point but otherwise I don't know what to do. new depth is a music genre. any kind of music genre is on Wikipedia so why not new depth? if I post something in a forum and tell everyone of new depth and mark it as a quote in wiki will it be enough? 

im really sorry for asking again, I just don't get why there must be a proof, that this exists. there are a lot of genres, just known by a some people, but enough for having an article on wiki.

please tell me what to do, to get new depth in wiki. and: is it completely deleted, cause it took me a hour to translate everything. can I find the deleted version somewhere?

thanks, paul",0,0,0,0,0,0
78a7b3e966fa6aba,"Name of Vlore  

Why are you undoing my article of Vlore?? I'm simply removing the greek neme since this language neither is official in Albania nor there is any greek speaking population in the city. Is there any city of Greece which has the Albanian version of the name?",0,0,0,0,0,0
a44ddfec2aa21dcd,Why delete? AGAIN AND AGAIN!!,0,0,0,0,0,0
dfd5a38e3e822095,"""

Please do not replace Wikipedia pages with blank content. Blank pages are harmful to Wikipedia because they have a tendency to confuse readers. If it is a duplicate article, please redirect it to an appropriate existing page. If the page has been vandalised, please revert it to the last legitimate version. If you feel that the content of a page is inappropriate, please edit the page and replace it with appropriate content. If you believe there is no hope for the page, please see the deletion policy for how to proceed.  —e ¿? """,0,0,0,0,0,0
4783fbda356c3397,"=Thanks, 100% in agreement, as I'm sure any sane person is.",0,0,0,0,0,0
41b80d7f3cd6062d,"Either way, its better than a facist president. Left-Wing Power!",0,0,0,0,0,0
fc444210fc095deb,Ramsquire did you read his transcripts? He's as much a racist as the Grand Wizard of the Ku Klux Klan!,0,0,0,0,0,0
7a9ec281a4974fd9,"""

I know - you have a static IP.  you should really get yourself an account - account users are actually more anonymous than IP users (i.e. I can tell from your IP that you are in Goa India, and even localize it more than that if I choose).  just an FYI.  

You're right about the importance of a teacher (a teacher needs to provide you with information, and more importantly with the discipline you'll need to pursue the matter), but when it comes right down to it, no one can do it except you.  Both the teacher and the teaching (at some point) have to fade away, otherwise you'll be stuck in dualism.  But we really shouldn't get into a full-scale religious discussion on the talk page.  Drop me a line in my talk if you want to continue this.  Ludwigs2 """,0,0,0,0,0,0
404c43871db54653,"""
""""Yeah, I had been thinking about changing that. I've now applied semiprotection. ^^^ """,0,0,0,0,0,0
f5dc940799c077b9,"""Svetovid, I think it's reasonable to include statements that seem """"ambiguous"""" or subjective, if the surrounding text is clear that """"this is what the person/group believes"""", and not """"this is substantiated, empirical fact"""". Destiny, or karma, is an important concept in anthroposophy and Waldorf education. Whether the reality of karma can be objectively substantiated is not the subject of this article.   

""",0,0,0,0,0,0
f1ce80eebf786733,"""

 ATP Challenger Tour Template 
Hey! Thanks so much for adding in the other countries for the other continents on the template I made, !! D It took me almost all day, about 13 hours, to get that template up and adding the code on all of those pages. Thanks again for fixing it up a bit! D  talk """,0,0,0,0,0,0
f1f71532d5a3b4e6,"""::::Yes, Mabuska, you can be all three, if you choose to. I don't. I am from the Northern Ireland and I choose to be Irish, I have an Irish passport and citizenship. The GFA allows this. It is not a stereotype. And Canterbury Tail, not everyone born in Northern Ireland is British, a large minority (soon to be majority) DO choose not to be British and take Irish citizenship exclusively. It is not rare. It is very common. Like you said yourself, I don't live in the """"free"""" part and you do, I think I should know more about what goes on in Northern Ireland than you.

""",0,0,0,0,0,0
87f3aa7ef0dbd10d,"1894–95 World Championship 

Hi - I have started a discussion on this article at Wikipedia talk:WikiProject Football#1894–95 World Championship. Your contribution would be appreciated.",0,0,0,0,0,0
559c20790093571e,"you continue to vandalize Wikipedia,  you will be blocked from editing.  

  

''If",0,0,0,0,0,0
57b716a4341724b3,"""
How are you? Long time no see!!! Did you see how many MAdonna articles I promoted to GA?  (talk2me) """,0,0,0,0,0,0
9ac95f0fa0ba457d,")
 15:24, 29 May 2006 (UTC",0,0,0,0,0,0
c24559dab413b364,"I try to follow only a single article when I edit. My current page is Nicolas Maduro

The",0,0,0,0,0,0
8dfd5a8fd66f40a1,"No wait, THAT one was.  No wait, THAT one was.  No wait, THAT one was.  No wait, THAT one was.  No wait, THAT one was.  No wait, THAT one was.  No wait, THAT one was.  No wait, THAT one was.  No wait, THAT one was.  No wait, THAT one was.  No wait.......    Okay, THAT one was.",0,0,0,0,0,0
1bf841b4b68cfc69,"""
We're a little bit more relaxed on user talkpages. What would you like to know?  (✉) """,0,0,0,0,0,0
4b86ac774107b80f,"The Dukljans were not Serbs, Stefan Nemanja was born in Duklja but his parents came from Travunia or somewhere else outside of Duklja, and then he forcibly annexed Duklja, if they were all just serbs he wouldnt have to forcibly annex them and forcibly convert everyone and kill so many, this is called Conquering, the same thing the Ottoman Turks did.",0,0,0,0,0,0
0fc4a47e761c7e24,"I have reverted a recent edit you made to the article User talk:67.170.224.208. You did not provide an edit summary, and I could not determine whether the edit was vandalism or a constructive contribution. In the future, please use edit summaries. A link to the edit I have reverted can be found here: link. If you believe this edit should not have been reverted, please contact me.",0,0,0,0,0,0
a83ed2a83d78ea89,You offend easily apparently.,0,0,0,0,0,0
4bb2b9907a22643f,"Sorry, a landslide is a completely different thing from a rock avalanche",0,0,0,0,0,0
d57174577f406eb6,"I'm (Nettogrof) currently working to solve 1.h3 opening, because I read somewhere that 1.h3 it'S lost , but no proof.",0,0,0,0,0,0
68ddde4d6d69682d,"Nope, didn't forget, just been busy - will find the time to look into it over the weekend.",0,0,0,0,0,0
2c084f9e3b8d06b9,"""
Anthony, I think I also mentioned the b-word (""""baiting"""") somewhere, and I probably said something about one party being blocked but not the other. I fell for the oldest partisan falsehood, that if one is unjustly punished then the other one must have been wrong. This was not correct; my apologies for jumping to conclusions like too many editors and admins did in this case. No one should have been blocked, that's clear. Your comments since then in various places are greatly appreciated, and I'm saddened that a discussion, even in strong language, was made to lead to these consequences. MF was right about all those comments he made about the impossibilities of enforcing our NPA policies/guidelines/oukazes. So it goes.   """,0,0,0,0,0,0
4e105fd4ef6c5ae1,"That is fine, but I do request to go to the page Mirza Ghulam Ahmad and review the references for yourself. Or the sub-category to which it was added.",0,0,0,0,0,0
791523f26d0a4a72,"Yeah, I disagree with it being labeled Post-Grunge. I'm not sure exactly how to classify it, but I certainly would not use that!",0,0,0,0,0,0
b12533b77fca6b51,i think it belongs in either personality or in a new sexuality section.,0,0,0,0,0,0
007c62f9e160c9ed,"I was gonna ask if Obi Wan ever refers to him as Anakin indirectly and should we go to some pointless effort to insert that into the plot there too. His real name is unimportant, so unimportant that the guy says he killed Ben and Ben is dead, so it's not even a name he considers real, he's become someone else.  / SEXY ACTION TALK PAGE!",0,0,0,0,0,0
0e8a21380c3506f0,focused on stringent following of rules,0,0,0,0,0,0
e2e4ba657a5d3ae1,"""

Roc Nation Template
Hi there ,

I'm sure you a nice person, but I would like to know the reason of why you have removed just the name of Tinchy Stryder and no other names on the Template:Roc Nation just under reason of """"Reverting edits by block-evading sockpuppeteer"""" when In fact I have been unblocked since 16 September 2011, and all the edits I have made to the Template:Roc Nation since the end of my ban have all been in good faith and correction of information and also of other WPA edits I have made from the knowledge I have on a specific WPA, have been made after my 1 month ban from the 16 August 2011 to 16 Sep 2011. So I just don't understand what you mean by """"block-evading sockpuppeteer"""" and when Tinchy Stryder's name was on the template way before I had made any edits to the template, and all I persume is that the reason why Tinchy Stryder's name was on the template in the first place was that he is a key member of Roc Nation due to him being co-owner of Roc Nation UK-based subsidiary Takeover Roc Nation record label and entertainment company, the same goes to Stargate (production team) who are the co-owners of the Roc Nation US-based StarRoc record label and publishing company. I would be grateful if you can give an explanation and if bias reverting of WPA edits, which is what this looks like in my oppinion is allowed by Wikipedia as I'm pretty sure it is not. I would like to think this is not a biased issue as I'm sure your a nice person . Thank you.   """,0,0,0,0,0,0
1e4771f20a886a91,"Competence is required, Earl.  It's been explained to you many times that the citation goes to material covered in a reliable print source, and the material in question is appropriately hosted on the author's website.  Since multiple editors have corrected you on this point and there is consensus for the link and the material, I going to ask you to stop commenting on this subject.  In the meantime, please review WP:IDHT to understand why you have now breached the boundary between constructive editing and disruption which is blockable. If I have to explain this again, I will ask the community to take steps to prevent you from editing Wikipedia.  Thank you for your understanding, but this discussion is now over.",0,0,0,0,0,0
0804417b68a2f0fe,"Somannagari Venugopal is Sole Proprietor and Chief Software Engineer at SVIC INDIA e-Learning Company where he develop software on eLearning, ERP, CRM, Content Development, Content encryptions, Business administration apps, custom software development on clients demand and oversees SVIC INDIA software engineering practices.

Somannagari is the author of eLibrary Creator (2011, 2012) and winners of Software review's awards for outstanding software development. Now, on the work of educational software!

Venugopal's 2 more software applications coming soon in 2013!

Venugopal earned a master's degree in software from VMU and a bachelor's degree from OU in INDIA.",0,0,0,0,0,0
3986e1d66ee1ed2c,"RE: itnc 

IF OU insist on warring an duncpouth edits you will get what you deserve! 3 can lay at yu rgamev.",0,0,0,0,0,0
7d7d7c7233bef050,""" December 2010 (UTC)
Support Per the Economist style guide: """"Use English forms when they are in common use: Cologne, Leghorn, Lower Saxony, Lyons, Marseilles, Naples, Nuremberg, Turin.""""   20:45, 16""",0,0,0,0,0,0
595b030ad12f302c,"Discussion at Talk:Ganon 

Few days ago I started a thread here regarding the cats you took off Ganon. Would you mind sharing your thoughts there?  (talk • edits) 
Thanks for the notice, I'll check it out. -",0,0,0,0,0,0
c4fdec75b101c9c5,"Class numbers in the 70s? 

Was 7* under TOPS reserved for electro-diesels or for DC diesels?

Empirically, the Woodhead locos (76 & 77) do indeed suggest that the 7* series vs. the 8* series was for indeed for DC locos (catenary or 3rd rail). However I've never seen it claimed that this was particularly deliberate, whilst I have read that the electro-diesels were deliberately grouped in this range. Does anyone have a robust source?  

In the meantime I've reverted the change, mostly to avoid the redlink. If we do change this, the link ought to point to a section within the TOPS article.",0,0,0,0,0,0
2fa40ea43c1d8230,"I just checked again.  There is a small image in the upper corner of a model, but she has dark hair.  Doubtful that it's Mamie.",0,0,0,0,0,0
b6f6092cf5317d64,"David Colville
Hi, thanks for the message. I have added the book you mentioned as Further Reading, although you may want to add details to the reference I gave, or indeed if there's any specific refs from the book that could be added to the article text that would be good. I will try and add a bit more from the Clydesbridge History source. Regards.",0,0,0,0,0,0
d859678f338c81f0,"In short, systemic bias is an awareness issue and being aware keeps things happier at wikipedia.",0,0,0,0,0,0
