index,rating,isEdited,developerResponse,userName,date,review,title,app_name,app_id,unfair_charge,unresponsive_therapist,bad_therapist
42,1,False,"{'id': 27263275, 'body': ""Hello, We appreciate you taking the time to share your experience with us. We're sorry to hear you were not satisfied with all of our services. As a mental health company, we are wholeheartedly focused on improving the well-being of thousands of individuals who may not have had access to, or the means to afford, quality mental health care. In any event, we would like to take some time to see what we can do to correct the situation. Please reach out to us by email at reviews@cerebral.com. directly. We look forward to assisting you in any way we can. Best, Cerebral Team"", 'modified': '2022-01-05T20:07:07Z'}",tessnw,12/29/21 23:26,"Everything they have you can find free online. I had a scheduled visit with a doctor and the doctor never showed up. I had the app for 3 days, never talked to a doctor and didn’t get anything. They refused to give a refund. Also not cheap-$85 a month is expensive. I don’t recommend this app.",Don’t help,cerebral-mental-health,1537193671,1,1,0
43,1,False,"{'id': 22199933, 'body': 'Hi there, \n\nThank you for sharing your experience with us. We are constantly working to improve our services, and your feedback is valuable. I would appreciate the opportunity to learn a bit more about your experience and see how I can help. \n\nIn any event, I would like to apologize if our services did not meet your expectations. Please reach out to me if there is anything at all I can do to help. I look forward to hearing from you and working to repair your trust. \n\nBest, \nMolly V. \nCerebral Coordinator', 'modified': '2021-04-12T19:09:10Z'}",mj pharaoh,4/9/21 21:55,Their way of service is a lie ...,Not a good app,cerebral-mental-health,1537193671,0,0,0
44,1,False,"{'id': 14639661, 'body': 'Hi there, thanks for providing this review, we are very sorry to hear that you were disappointed. We are working on expanding our services and so we appreciate your feedback and truly hope you find the help that you need. ', 'modified': '2020-04-13T20:25:24Z'}",stoptryingme,4/12/20 20:53,I guess this app helps for people who are older but in the App Store it says 12+ so why don’t people who are 12+ get any service I mean they gave us some numbers for Health line and stuff but what makes you think we can’t find that on the internet I just need someone to talk to and they won’t offer me help 🥱,Eh,talkspace-therapy-counseling,661829386,0,0,0
45,1,False,"{'id': 23379165, 'body': ""Hi! We are very sorry to hear that you did not have the best experience and we can certainly understand why you would be upset. This definitely does not sound right, we would love to look into this right away. If you don't mind please send us an email at Feedback@Talkspace.com, someone from our team will respond within one business day. We are eager to make this up to you."", 'modified': '2021-06-14T20:01:42Z'}",Socialmedialover101,6/13/21 14:38,These people are constantly over charging me. They don’t give refunds either they’re customer support is garbage literally nonexistent. They charged me 3 times in my first month even though I constantly tried to keep up with their customer support through email it was a dead end. I found a number you can call and it just sends you to voicemail nobody actually calls you back. They’re taking advantage of people who aren’t in a good headspace. If you’re thinking about using this app just go to another one. This is ridiculous.,If I could give no starts I would,talkspace-therapy-counseling,661829386,1,0,0
46,1,False,"{'id': 27703778, 'body': ""Hello, We appreciate you taking the time to share your experience with us. We're sorry to hear about this experience. As a mental health company, we are wholeheartedly focused on improving the well-being of thousands of individuals who may not have had access to, or the means to afford, quality mental health care. In any event, we would like to take some time to see what we can do to correct the situation. Please reach out to us by email at reviews@cerebral.com directly and please include your review’s username. We look forward to assisting you in any way we can. Best, Cerebral Team"", 'modified': '2022-01-27T15:48:48Z'}",Hsarmiento,1/25/22 18:28,"I assisted my husband in setting up an account and selecting a counselor. It is important for him to see someone who speaks his native language so we choose that option. However, he was given providers who only speak English and they refused to let someone translate for him, even though we were both on camera and he gave permission right then and there. On top of that, the nurse looked disgusted that he wasn’t the same race as her and fluent in English. She was very rude and cancelled the appointment and disconnected us. She said she would reach out to the care manager to see if they were even allowed to “serve people like him”. Of course she didn’t contact anyone. I had to contact and request help, but no help was provided. And guess what?! These thieves still took over $130 out of my account after refusing service!!!!",Scam,cerebral-mental-health,1537193671,1,0,1
47,1,False,"{'id': 17159793, 'body': 'Hi there, thank you for providing this detailed review of your experience. We are very sorry to hear that you are leaving feeling discouraged, this is certainly never our intention. We take your experience very seriously as what you described is not our standard level of care. We would love to make this right for you and see if we can find a therapist who is a better fit for your needs. Please reach out to us at Feedback@Talkspace.com, we are eager to make this right for you. ', 'modified': '2020-08-08T19:44:48Z'}",1224512352,8/4/20 22:12,"Incredibly disappointing. First, I was matched with a therapist who couldn’t take on another case. Wasted a few days of my subscription waiting to be matched with another therapist. This one seemed to only want to do live sessions, which would be fine but I also signed up because i wanted to use the texting feature for daily communication/assistance/therapy but was met with “we’ll talk about it at our next session.” By the time I decided we were not a good match, I didn’t feel it was worth opening up to a new provider and hoping things would be better before renewing my subscription and being disappointed again. It was a big step to admit I needed help and to seek therapy, so i’m feeling very discouraged.",Disappointing,talkspace-therapy-counseling,661829386,0,0,1
48,1,False,,Jayyksu2016!,9/23/21 22:31,"Honestly if you want the “care counseling” that is offered go to Therapistaid.com the resources are the same and it’s cheaper. Care counseling is listed on my “plan”, however I was told I would not receive that service with private pay (though I use insurance) and that I would have to pay $85 out of pocket to gain a service that is already listed under my plan. It was a bunch of worksheets that I have access to on my own. I have been asking for updates on medication and what is actually offered to no avail. As a licensed counselor it was so disheartening to see this level of apathy within my own profession. I apologize to any other clients who have not had success with this company and wish them all the best in seeking services elsewhere as I plan to do the same. It also would appear that any good review comes from the company itself or those who just need med management.",Save your money,cerebral-mental-health,1537193671,0,0,0
49,1,False,"{'id': 26694766, 'body': ""Hi there, thanks for taking a moment to write in. We're sorry to hear you were not satisfied with our services and would like to take some time to see what we can do to correct the situation. Please reach out to support@getcerebral.com and ask for Stefanie H. Best, Cerebral Team"", 'modified': '2021-12-07T14:26:10Z'}",SakuraHarunoxX,12/5/21 22:21,I have been double charged numerous times. And I’ve even sent statements and screenshots of the charges as proof and have been called a liar. I have been reassigned to 4 different therapists because they keep quitting cerebral and honestly nothing is more annoying then feeling like I have to re-explain my trauma over and over again. Only for them to constantly not have appointments for the new therapist they give me. They don’t accept my insurance so they keep taking money from me. Not any big insurance company but a college student earning min wage. Hate this app and would never recommend it to anyone.,If I could give this company a 0 I would.,cerebral-mental-health,1537193671,0,1,0
50,1,False,"{'id': 21931577, 'body': 'We are very sorry to hear that Youper did not meet your needs. Our mission is to create the best AI therapist to help you feel your best, and we are doing everything we can to make it as accessible and affordable as possible. If you have more ideas and suggestions about how to improve Youper, we would love to hear them here https://www.youper.ai/request.', 'modified': '2021-03-29T17:33:43Z'}",LA session pro,3/25/21 22:10,"Excellent execution of a dreadful idea. This is worse than negotiating with the bot when trying to reach a human at one’s bank or utility company. 

I would perhaps offer three stars for clever programming, since some others seem to gain benefit from this app, except that in every interaction I’ve tried I come away feeling worse than before, and angry at the limitations of the “conversation”. 

This isn’t mental health, it’s a party trick. Erased.",seriously?,youper-online-therapy,1060691513,0,0,0
51,1,False,"{'id': 18435676, 'body': 'Hi there, thank you for taking the time to write this review and provide this feedback for us -It is immensely valuable to us. We are sorry that you had some frustration getting set up with the platform. We would love to help further and see if we can turn your experience around. Please send us an email at Feedback@Talkspace.com. ', 'modified': '2020-10-12T20:47:42Z'}",Gen Spank,10/9/20 23:02,"I had to input my information several times. I still don’t know if they take my insurance or how much this experience is going to cost me. Need a better method for initial use. The app was suggested, so I used it over my laptop. Truly frustrating.",Not used friendly!,talkspace-therapy-counseling,661829386,0,0,0
52,1,False,,bbxdf,10/20/21 21:01,The service isn’t that great I didn’t even get to me to Care counselor and The prescriber doesn’t really help.So because of this I tried to cancel but couldn’t find where to cancel it and ended up getting charged for another month after getting horrible service.,Not easy to cancel,cerebral-mental-health,1537193671,1,0,1
53,1,False,"{'id': 22904189, 'body': ""Hello,\n\nI appreciate you taking the time to reach out to us to provide some feedback. I am sorry to hear that you may have faced some difficulties with our billing services. I can understand how that is frustrating. I would like to work to make this situation right. If there is anything I can do to help, please don't hesitate to reach out to me at (415)403-2156 or support@getcerebral.com and ask for me. I hope to hear from you soon. \nBest, \nMolly V.\nCerebral Coordinator"", 'modified': '2021-05-19T22:00:12Z'}",Patient11111111121,5/17/21 15:15,They charged me $330 a month when I signed up for a $45/month subscription. Never returned my messages and didn’t unsubscribe me when requested and kept over billing. Their psychiatrist was over 10 minutes late to a phone meeting when he knew I was on a tight timeline and just needed my prescription changed. I liken this company to a pig with lipstick—they can dress it up as much as they want buts it’s really covered in filth.,Hidden charges and tardiness,cerebral-mental-health,1537193671,1,1,0
54,1,False,"{'id': 27352837, 'body': ""Hi there, thank you for taking the time to write this review. We are very sorry to hear that you did not have the best experience and we can certainly understand your frustration here. We would love to look into this further to see what we can do to help, if you don't mind please send us an email at Feedback@Talkspace.com. We are eager to make this up to you."", 'modified': '2022-01-10T16:00:57Z'}",Nfghfcv,1/4/22 20:55,They have therapists who are rarely ever able to meet and then you are not able to get a full refund if you cancel a few days after actually matching with one.  Would not recommend.,Terrible Refund Policy,talkspace-therapy-counseling,661829386,1,1,0
55,1,False,"{'id': 18960927, 'body': 'Hello! Thank you for your feedback! Could you please clarify what exactly you didn’t like about the app?', 'modified': '2020-11-08T00:30:50Z'}",Caels1995,11/5/20 2:44,This app is so frustrating and stressful! Maybe it would be helpful to some but it really just ticked me off and made me more anxious.,No,youper-online-therapy,1060691513,0,0,0
56,2,False,"{'id': 27632464, 'body': ""Hello, We appreciate you taking the time to share your experience with us. We're sorry to hear you were not satisfied with all of our services. As a mental health company, we are wholeheartedly focused on improving the well-being of thousands of individuals who may not have had access to, or the means to afford, quality mental health care. In any event, we would like to take some time to see what we can do to correct the situation. Please reach out to us by email at reviews@cerebral.com directly and please include your review’s username. We look forward to assisting you in any way we can. Best, Cerebral Team"", 'modified': '2022-01-24T15:38:20Z'}",ticaleb,1/22/22 2:18,"When I started Cerebral it was great. They put me on two medications that changed my quality of life drastically. My anxiety was severe and now it’s nearly nonexistent. 

However, the service and response time has gotten awful. When they changed my dose my medication price doubled without warning. I have OptumRx prescription insurance and have requested that they transfer my prescription since my medication would cost a third of what i’m currently
paying. It’s been nearly a month since my request. They responded saying they would get back to me. Exactly 10 days later I still hadn’t heard from them so I gave them a nudge. Same response, they’ll get back to me. I told them i was nearly out of medication and asked that they refill my prescriptions once more while I wait for the transfer since I was almost out of pills. As of today I still have not gotten anywhere with this and I have less than two days of medication left. The refill hasn’t shipped nor has it even been processed. I am terrified of what will happen when I run out of medication. Withdrawals from a strong dose of antidepressants can be catastrophic. I rely heavily on the anxiety medication as well. At this point I don’t know what to do. Every time I ask for an update I get the same response: they’re looking into it and will get back to me.

The only reason I gave two stars is because they prescribed me medication that gave me my life back. Now i’m worried that i’ll be worse off than before I started the medication when I start to go through withdrawals. 

If you are fine with subpar service, poor communication and having no choice but to get medication through them at their price,
go for it.",Great to begin with but has become a nightmare,cerebral-mental-health,1537193671,0,1,0
57,1,False,,nicolea728,9/30/21 13:55,I signed up months ago- I was charged and told they could not provide me with the medication I needed. I am now trying to reactivate my subscription for several days- can not and their customer service has been 0 help.,So far- 0 help,cerebral-mental-health,1537193671,1,0,0
58,1,False,,MKR528,1/1/21 16:36,"That word is simply enough to describe Talkspace. Upon signing up you are directed to choose a therapist from a list that a “matching agent” will present to best suit your needs, and to choose carefully. I was given ONE choice. I felt instantly horrible about myself that I was just so broken only one therapist could help. I spoke my feelings to the “matching agent” and I was given more options. I selected a therapist to NEVER get a response, over multiple days. I was then allowed by Talkspace to choose another Therapist for lack of communication efforts. After choosing my SECOND therapist I have barely gotten any communication, maybe 4 text responses, and I mean the communication I have received is irrelevant to my Therapy at all. This app will cripple mental health patients really seeking help. Do not join Talkspace.",Don’t,talkspace-therapy-counseling,661829386,0,1,0
59,1,False,"{'id': 14191758, 'body': 'Hi there, thank you for providing this feedback. We are sorry to hear about your disappointing experience, we can understand your frustration as this is not our standard. We would love to look into this with our clinical quality team as well as help you with your request as soon as possible. Please reach out to Feedback@talkspace.com so we can escalate this for you. ', 'modified': '2020-03-23T15:03:36Z'}",Widvskdgdfshxkjsbhhdzzz,3/18/20 19:05,"I’m absolutely disappointed with this app. My therapist’s decision whether to respond or not is spotty at best. When she does respond, I receive a quick, generic message void of any real feedback. Monday she messaged me that she is quitting the forum and I need to find another therapist. When I looked for ways to contact the powers that be to cancel my subscription, I found an email format. I have not gotten a response from them yet either. Thank god I'm not in crisis.",Therapist never responds,talkspace-therapy-counseling,661829386,0,1,1
60,1,False,,jhgtesv,9/25/21 3:48,The idea behind this is brilliant.  I was very optimistic and anxious to try this.  After my first appointment with a subscriber they told me I would need to go to someone else.  So I basically wasted 30 minutes with this person.  They told me they would send a link to make an appointment ASAP with my new person.  They never sent the link.  So I had to reach out and of course no responses in my app messages.  I finally got a hold of someone and they emailed me a link to pick a date.  He’s booked through November!  Yet they charge monthly!  This means I’m paying monthly but don’t even get to talk to anyone for 2 months.  This is unacceptable.  I have sent an email to cancel and I’m sure that will take days to get a response.  Very disappointing.  Buyers be aware. It’s obvious they were doing things right before and they outsourced which is what good companies always do to save money once they gain a great reputation and clientele.,Tricked,cerebral-mental-health,1537193671,1,1,0
61,1,False,,Eowyn's bard,12/29/21 4:07,I quickly grew disappointed when the chat was regulated by the app. Often only one choice of response was offered with no option to type one’s own. I deleted it because I did not find it helpful. Others may.,Most answers in chat not a matter of choice,woebot-your-self-care-expert,1305375832,0,0,0
62,1,False,"{'id': 15877872, 'body': 'Hi there, we are very sorry to hear about your experience, we can understand your frustration. This is definitely not our standard and we would like to look into this right away, we take this very seriously. We would love to help further if you would like to reach out to us at Feedback@talkspace.com. ', 'modified': '2020-06-09T14:09:58Z'}",THE RATER ( FOR REAL ),6/8/20 16:45,"I wanted to like this app so much.. but no.. 

I’m a very straightforward person. I told my backstory, how that effects me, and how I’d like to improve, and what type of things I expected from therapy/needed.

The first therapist was an okay person, but bad therapist.. He literally compared every “problem” of mine to a bigger problem he had once in his life. He provided no coping mechanisms. And talked like a fortune cookie. No help whatsoever. He made life sound like a sad existence that you just have to get used to... No Thanks!!

Second therapist was a young woman who just sounded really cocky after we actually talked. Like she knew everything and how to fix everything. But didn’t actually try to “fix” anything. And basically belittled me and told me what I thought was wrong and sent a passive aggressive message “proving” me wrong. 

Third one seemed like she would have been actually helpful. Helped me learn a breathing technique right away. But we didn’t really talk as much as I hoped we could. And by this point, I wasn’t really willing to waste more time and money on this app. 

As I was trying to cancel my subscription they kept offering me cheaper and cheaper deals and plans. Not sure if it was because they actually want to provide help to less fortunate people, or because they want any and all money they can get...

Either way, it would be nice if they could screen their employees before letting them actually see patients. People deserve great mental health care and I’ve seen a couple subpar therapists right off the bat. Real therapy can and should help you. And it shouldn’t be this hard to find a good therapist. I feel very sorry for all the people taking there first step towards getting better, just to end up with subpar health “professionals”.","Great concept, bad follow through",talkspace-therapy-counseling,661829386,0,0,1
63,1,False,"{'id': 17244929, 'body': 'Hi there, thanks for providing this review and feedback, we truly appreciate you taking the time! You can certainly freeze your account for more than 7 days, a Customer Support agent would be very happy to help you with freezing or cancelling your account. We would love to answer any questions you might have further! We understand the delay from Customer Support is not ideal and we are very sorry, our team is working around the clock to meet the high demands due to the pandemic, we would love to escalate your request right away. Please send your account information over to us at Feedback@Talkspace.com. ', 'modified': '2020-08-12T19:21:37Z'}",Edrd001,8/11/20 14:37,The video call feature is a joke. The image freezes constantly. Their customer service response time is bad. Be aware that there is no way to freeze beyond 7 days or cancel your account on the app or website and customer service doesn’t reply timely.,Bad,talkspace-therapy-counseling,661829386,0,0,0
64,1,False,"{'id': 21711835, 'body': 'Hi there, thank you for taking the time to write this review. We are so sorry to hear that you had a frustrating experience with your therapist. Your feedback is immensely valuable as we continue to grow and learn as a company. What you described is something we take very seriously - we would love to see what we can do to help. Please send us an email at Feedback@Talkspace.com. We look forward to helping you. ', 'modified': '2021-03-17T15:24:05Z'}",Suemich,3/9/21 15:11,"I signed up for one month of services and a week in no one has replied to me either for therapy or for customer service to refund my payment since I’m receiving no services. Think twice before you sign up.  The app itself performs fine, but there is no one on the other side of the app to provide the services they claim to offer.","App works well, but there’s no one on the other side",talkspace-therapy-counseling,661829386,1,1,0
65,1,False,"{'id': 17613705, 'body': 'Hi there, thank you for providing this review and feedback - we very much so appreciate it. We are sincerely sorry for any frustration over billing, our intention is never to cause further stress. Talkspace is a free app but you do have to purchase a subscription, our apologies for any confusion with this. We would love to see what financial relief may be available to you if you are still interested in using the app, please reach out to us at Feedback@Talkspace.com so we can help you out. ', 'modified': '2020-08-31T22:35:36Z'}",Seanis8bit,8/30/20 1:48,"The lowest cost on this app is $65 per week. I do not know of anyone without insurance, with or without unemployment would afford this. Why is this being advertised so heavily as an affordable / accessible way to access therapy? 

Other apps indicate if there are purchase required fo use the app on the App Store and there is no such a warning on this app. 

I am so lost.",This costs money,talkspace-therapy-counseling,661829386,0,0,0
66,1,False,"{'id': 26882406, 'body': ""Hi there, we're sorry to hear you were not satisfied with our services and would like to take some time to take a closer look at this for you. Please reach out to support@getcerebral.com and ask for Stefanie H. We look forward to assisting you in any way we can. Best, Cerebral Team"", 'modified': '2021-12-16T22:15:27Z'}",Bbbbbbbbbbbrit09,12/10/21 22:16,"It took 3 weeks to get an appointment and then bathe you before you even talk to anyone. After I finally had my doctor appointment, I assumed they would send my medication to my home as advertised but they sent it to my pharmacy. I don’t have insurance, which is why I wanted to give this service a try and it was 400$ to get the medication like what??? So no, this is a complete waste of time and money if you don’t have insurance. All they want is your money. They will not help you at all.",Terrible don’t waste your money!!,cerebral-mental-health,1537193671,0,0,0
67,1,False,"{'id': 21957495, 'body': 'Hi there, thank you for taking the time to write about your experience and apologize for any frustration. We are very sorry to hear you had trouble with the consent forms sent to you as this sounds like a technical issue. We would love to help you troubleshoot ASAP. Please send us an email at Feedback@Talkspace.com and someone from our team will get back to you. \n', 'modified': '2021-03-30T21:00:25Z'}",JP. ...,3/26/21 17:19,"I have used a lot of apps. This app and service is really not great. My experience is that I signed up, filled out a form, was matched with a profiler, who then asked me to fill out another form ... and then another form ... and then another form and then was silent.  I am not sure of how the service actually works however I am deeply concerned that I made 4 attempts to engage, handed over a ton of very personal data and there has been absolutely no benefit from this.","Data collection, no engagement",talkspace-therapy-counseling,661829386,0,1,0
68,1,False,"{'id': 27261485, 'body': ""Hello, We appreciate you taking the time to share your experience with us. We're sorry to hear you were not satisfied with all of our services. As a mental health company, we are wholeheartedly focused on improving the well-being of thousands of individuals who may not have had access to, or the means to afford, quality mental health care. In any event, we would like to take some time to see what we can do to correct the situation. Please reach out to us by email at reviews@cerebral.com. directly. We look forward to assisting you in any way we can. Best, Cerebral Team"", 'modified': '2022-01-05T17:45:16Z'}",GetWitCha,1/3/22 18:01,I downloaded and cancel within 24 hours because I could not get my info entered but they got my billing info and keep billing me for something I don't have I email get no response but they keep filing three months now,Don't download,cerebral-mental-health,1537193671,1,0,0
69,1,False,"{'id': 16267376, 'body': 'Hi there, thanks for this review. Our support team answers every ticket that comes through to them. We are deeply sorry for the delay. Please reach out to us at Feedback@talkspace.com and we would be happy to escalate your request. ', 'modified': '2020-06-28T19:50:17Z'}",acuffa,6/23/20 18:38,The support never respond to your requests or questions. They also make it almost impossible to cancel.,So bad,talkspace-therapy-counseling,661829386,0,0,0
70,2,False,"{'id': 21715947, 'body': ""Hi there, thank you for taking the time to write this review based on your experience. We are very sorry to hear that you did not have the best experience and we can certainly understand your concern with matching with a provider. We would love to look into your experience further, if you don't mind please send us an email at Feedback@Talkspace.com. We are eager to make this up to you.\n"", 'modified': '2021-03-17T19:58:34Z'}",dyslexistential,3/12/21 15:42,"I went through the onboarding process with a “matching agent” who told me that my insurance wasn’t contracted with them (which is fine), but then wanted me to pay for a subscription before being able to see which providers were available in my state for psychiatry. The response to my request was “No, sorry.” Yikes. I would never pay for something like psychiatry without being able to research the provider ahead of time. When I initially did the sign-up process, it defaulted to the therapy option, and I was at least able to see those providers, of which there was only one that met my needs. In theory, this should be a great service, but based on the policies and customer service, I’d rather do the work of researching providers that offer telehealth and scheduling with them directly. I would say that this might be the right option for someone who is uninsured, in a pinch, and doesn’t have the bandwidth to research providers on their own.",Wants people to pay before they can see a list of providers,talkspace-therapy-counseling,661829386,0,0,0
71,1,False,"{'id': 26652611, 'body': 'Hi, we’re so sorry to hear you may have experienced issues with using the service and would like to take a closer look at this for you. Please reach out to support@getcerebral.com and ask for Stefanie H. We look forward to assisting you in any way we can. Best, Cerebral Team', 'modified': '2021-12-05T20:38:29Z'}",Lggjf,12/4/21 12:54,"I signed up and it doesn’t let you check if they take your insurance until after you’ve paid and signed up. Turns out they don’t take my insurance so not Im broke and I will have to cancel my subscription after the first visit since I can’t afford it without insurance, giant waist of my time and money.",Don’t Bother if You Aren’t Rich,cerebral-mental-health,1537193671,0,0,0
72,1,False,"{'id': 21844003, 'body': 'Hi there, thanks for providing this review. We are so sorry to hear about your frustration, we can certainly understand why you would be upset. If you are having trouble matching with a therapist or specific therapist our Customer Support team is always happy to help further. We would love to see what we can do to turn your experience around. Please send us an email at Feedback@Talkspace.com, someone from our team is eager to help. ', 'modified': '2021-03-24T15:03:05Z'}",LordKai,3/21/21 3:48,"I can’t’ speak for the other text therapy apps out there but Talkspace IS NOT IT. 

The Good: 
- It’s on demand
- It’s easy to use (you can reply about how you’re feeling at any time like you’re texting to a friend) 
- good rates for 6 months of “1 text message a day” 

The Bad:
- You can only view your therapist matches *ONCE* before they are gone forever. 
- If you don’t choose a therapist and stick with them forever you’ll be relegated to the “At this time we do not/may not have another match readily available...”
- therapist profile stated over 20+ years of experience but they could only suggest journaling as a way to heal. 
- My net utility would have been higher spending they money on 6 months of this therapy on hobby/sports equipment instead.",DON’T BUY 6 MONTHS AT ONCE,talkspace-therapy-counseling,661829386,0,0,1
73,1,False,"{'id': 27587370, 'body': ""Hello, We appreciate you taking the time to share your experience with us. We're sorry to hear you were not satisfied with all of our services. As a mental health company, we are wholeheartedly focused on improving the well-being of thousands of individuals who may not have had access to, or the means to afford, quality mental health care. In any event, we would like to take some time to see what we can do to correct the situation. Please reach out to us by email at reviews@cerebral.com directly and please include your review’s username. We look forward to assisting you in any way we can. Best, Cerebral Team"", 'modified': '2022-01-21T17:06:02Z'}",lisabee47,1/13/22 2:19,What a scam. As part of the sign up process you have to pay for the first month before you can see available providers or schedule an appt. That should have been a red flag. Turns out there was only one provider and the first appt was 6 weeks out so I immediately sent a cancellation email. They charged me $14.95 for that. After complaining I was told it was a subscription service and there are no refunds (even though I never actually completed sign up). Eventually they agreed to refund $4.35. What a joke. Stay away.,Scam,cerebral-mental-health,1537193671,1,0,1
74,1,False,,leannade,7/28/20 15:17,"For me, this is what my experience looked like:

- friend suggested trying this app and said she’s loved it
- I signed up on a Thursday and was hoping to have someone to talk me through some things by Saturday. 
- The therapist I got matched with said she is taking weekends off for her mental health (understandable but frustrating) so I hoped to get a reply by Monday. Still nothing. 
- I tried switching therapists, but the app is not user friendly and I couldn’t figure out how to switch ANYWHERE on the app. 
- I decided to cancel and ask for a refund after reaching out to customer service through their email and not hearing back. 
- I found their number online by some miracle and when I called, they said they were an answering service and could take a message... I asked if they had a customer service department and she gave me another number. 
- Called that number and asked for a refund. She asked a bunch of questions like the last four of my cards and the expiration but said someone ELSE would be emailing me about canceling. 

At this point I think this app has just grown too quickly without doing the work on the backend to make it a good user experience. They need better customer service training and a more intuitive app layout. 

Assuming most people signing up have mental health issues, it’s not the greatest combination to have a frustrating experience with a therapy app.",Just stick with traditional therapy,betterhelp-therapy,995252384,0,0,0
75,1,False,"{'id': 21843407, 'body': 'Hi there, \n\nThank you for taking the time to share your concerns. I apologize that you may have faced difficulties in utilizing our services. It is disappointing to hear that you did not receive the support you were looking for. I would like to take some time to further look into these issues. Please feel free to contact me at (415)403-2156 or support@getcerebral.com and ask for me directly. I look forward to speaking with you. \nBest, \nMolly V., Cerebral Coordinator', 'modified': '2021-03-24T14:32:14Z'}",A-Van,3/22/21 18:20,"I had a great first visit with my provider and had high hopes. She even called me back to suggest a different medication than she had originally suggested. I was so impressed! She said the medicine I needed to feel
Better would be to my door in 3-5 days. 

One week later it still hadn’t shipped. I emailed my coordinator and had to write a couple times to get an answer. They had a computer issue and my order was never placed. After losing a week I was frustrated. They reordered my meds and left one off so I had to email again. 

Once the order was set she said I should have it in 5-7 days. What happened to 3-5? 5 days later there was STILL no tracking. I messaged again. They had no idea what happened. I asked if we could have it sent it my local Cvs. And they finally  did that. It cost $10 for two prescriptions from CVS and I was already charged $30 from Cerebral. 

I emailed the cancel account email and communications dropped off Friday afternoon and I haven’t heard back since they asked me to just chose a different provider. I still don’t know if I’m getting my refund of If  I’m being charged for this month. This experience has been laughably horrible. Just call someone local. This service has more kinks than someone with anxiety can stomach.",Making a person with anxiety wait two weeks for meds?,cerebral-mental-health,1537193671,0,0,0
76,1,False,,Cocinera,12/30/20 15:08,Do not use this service. It is a sham.,You will not be immediately connected with a provider!,talkspace-therapy-counseling,661829386,0,0,0
77,2,False,"{'id': 13863571, 'body': 'We are very sorry to hear that Youper did not meet your needs. Our mission is to create the best assistant to help you feel your best, and we are doing everything we can to make it as accessible and affordable as possible. If you have more ideas and suggestions about how to improve Youper, we would love to hear them here https://www.youper.ai/request.', 'modified': '2020-03-05T02:44:19Z'}",mfh2000,3/3/20 3:37,"Good idea in theory, but deleted out of annoyance. Every couple prompts, it offers you some feature, then says “whoops! this is only available in premium!” Over and over. Annoying. Don’t download unless you definitely want to pay for this app",Leave me alone about premium,youper-online-therapy,1060691513,0,0,0
78,1,False,"{'id': 23155409, 'body': 'Hi there, thank you for taking the time to write this review. We are so sorry to hear that you are having a frustrating experience with your therapist and the platform. Your therapist is expected to respond to you daily 5 days a week with thoughtful and meaningful responses, we are deeply sorry that this has not been the case. We would love to look into this right away. Please send us an email at Feedback@Talkspace.com. We look forward to helping you. \n', 'modified': '2021-06-02T14:29:34Z'}",Jessica Bofa,5/31/21 10:54,"Don’t waste your time or money if you have a support system of any type. I was looking for therapy to help address issues. No issues were addressed. Over the course of two weeks the only take away I received was how to properly take deep breaths. This would be ok for people that didn’t have ANYONE to talk to, or access to the internet where they could find these generic solutions for themselves. If you need real help, this is not it and please don’t let them make you feel bad!",Overpriced generic help,talkspace-therapy-counseling,661829386,0,0,1
79,1,False,"{'id': 22083825, 'body': 'Hi there, thank you for taking the time to write this review. We are so sorry to hear that you are having a frustrating experience with the platform as this is not our standard. Your feedback is immensely valuable as we continue to grow and learn as a company. We would love to see what we can do to help. Please send us an email at Feedback@Talkspace.com. We look forward to helping you. \n', 'modified': '2021-04-06T20:22:42Z'}",iamthefederone,4/1/21 11:54,"Absolutely zero customer service. Providers are allowed to cancel on you last minute multiple times. Providers have even communicated that they can’t figure out the app or have even said they are quitting. And there is nobody to actually help with that, instead it’s just blamed on not finding the “right match.” You can go months without having an actual appointment - this is just another health tech company that ignores the need for human care. You’re better off somewhere else.",Health Tech with no Human Care,talkspace-therapy-counseling,661829386,0,1,0
80,1,False,"{'id': 26383230, 'body': 'Hi there, thank you for taking the time to write this review. We are so sorry for your disappointing experience thus far. Our Customer Support team is currently experiencing delays and is working around the clock to respond to every inquiry as it comes in. We would love to escalate your request for you and see what we can do to turn your experience around, please send us an email at Feedback@Talkspace.com. Someone from our team would be happy to respond within one business day.', 'modified': '2021-11-21T02:28:22Z'}",Fahd001,11/16/21 2:20,"Paid close to $300 to sign up. Still haven’t spoken to a provider and being given the run around to get back a refund. Multiple emails to their support team and they provided automated responses only this far. I really should have read the reviews before signing up to check out this service (which looked promising from the outside when I signed up), since it seems lots of other people are having similar issues. A real disappointment. I even said in my email to their support team that I don’t need a refund if someone can call me, then I would choose to give them another chance. No one has bothered to contact me yet.",Horrible horrible horrible customer experience,talkspace-therapy-counseling,661829386,1,0,0
